DateOfOffence,Issue_Date,Location,Section_No,AreaName,Latitude,Longitude
09/08/2022 00:00,30/08/2022 00:00,DORSET STREET,3.1,CENTRAL,53.3594057,-6.2616947
11/08/2022 00:00,30/08/2022 00:00,ST.JAMES WALK,3.1,SOUTH CENTRAL,53.3666954,-6.2170432
22/07/2022 00:00,30/08/2022 00:00,ST.JAMES WALK,3.1,SOUTH CENTRAL,53.3666954,-6.2170432
28/05/2022 00:00,30/08/2022 00:00,PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
28/05/2022 00:00,30/08/2022 00:00,PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
16/05/2022 00:00,30/09/2022 00:00,KYLEMORE ,3.1,NORTH CENTRAL,53.3338726,-6.351819700000001
24/05/2022 00:00,01/09/2022 00:00,PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
21/05/2022 00:00,31/08/2022 00:00,TONLEGEE ROAD,3.1,NORTH CENTRAL,53.3907807,-6.1833268
19/05/2022 00:00,01/09/2022 00:00,PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
20/05/2022 00:00,01/09/2022 00:00,PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
21/05/2022 00:00,01/09/2022 00:00,PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
24/05/2022 00:00,01/09/2022 00:00,PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
13/05/2022 00:00,01/09/2022 00:00,ballyboggan road,3.1,NORTH WEST,53.3757932,-6.2977186
13/05/2022 00:00,01/09/2022 00:00,BALLYBOGGAN ROAD,3.1,NORTH WEST,53.3757932,-6.2977186
27/05/2022 00:00,01/09/2022 00:00,tonlegee road,3.1,NORTH CENTRAL,53.3907807,-6.1833268
25/05/2022 00:00,01/09/2022 00:00,PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
26/05/2022 00:00,01/09/2022 00:00,PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
27/05/2022 00:00,01/09/2022 00:00,PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
27/05/2022 00:00,01/09/2022 00:00,PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
04/06/2022 00:00,01/09/2022 00:00,ballyboggan road,3.1,NORTH WEST,53.3757932,-6.2977186
14/08/2022 00:00,19/09/2022 00:00,NEWTOWN AVENUE,3.1,NORTH CENTRAL,53.3960971,-6.1931274
31/08/2022 00:00,19/09/2022 00:00,NEWTON AVENUE,3.1,NORTH CENTRAL,53.3498053,-6.2603097
17/06/2022 00:00,30/09/2022 00:00,PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
17/06/2022 00:00,30/09/2022 00:00,priorswood shopping centre,3.1,NORTH CENTRAL,53.4033593,-6.2072081
06/08/2022 00:00,03/10/2022 00:00,ballyboggan road,3.1,CENTRAL,53.3757932,-6.2977186
08/09/2022 00:00,04/10/2022 00:00,Santry Lane,3.1,NORTH CENTRAL,53.3983967,-6.2349978
06/05/2022 00:00,03/10/2022 00:00,ballyboggan road,3.1,CENTRAL,53.3757932,-6.2977186
08/07/2022 00:00,04/10/2022 00:00,Ballyboggan Road,3.1,NORTH WEST,53.3757932,-6.2977186
14/07/2022 00:00,04/10/2022 00:00,Ballyboggan Road,27.0,NORTH WEST,53.3757932,-6.2977186
16/07/2022 00:00,04/10/2022 00:00,Ballyboggan Road,27.0,NORTH WEST,53.3757932,-6.2977186
15/07/2022 00:00,04/10/2022 00:00,Ballyboggan Road,27.0,NORTH WEST,53.3757932,-6.2977186
13/06/2022 00:00,13/10/2022 00:00,FRANCIS STREET,3.1,SOUTH CENTRAL,53.3411288,-6.2746639
14/06/2022 00:00,13/10/2022 00:00,BRING CENTRE TONLEGEE ROAD,3.1,NORTH CENTRAL,53.3907807,-6.1833268
28/06/2022 00:00,13/10/2022 00:00,BRING CENTRE TONLEGEE ROAD,3.1,NORTH CENTRAL,53.3907807,-6.1833268
12/10/2022 00:00,13/10/2022 00:00,BRING CENTRE PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
15/06/2022 00:00,13/10/2022 00:00,BRING CENTRE PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
16/06/2022 00:00,13/10/2022 00:00,BRING CENTRE PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
19/06/2022 00:00,13/10/2022 00:00,BRING CENTRE PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
20/06/2022 00:00,13/10/2022 00:00,BRING CENTRE PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
01/07/2022 00:00,13/10/2022 00:00,BRING CENTRE TONLEGEE ROAD,3.1,NORTH CENTRAL,53.3907807,-6.1833268
01/07/2022 00:00,13/10/2022 00:00,BRING CENTRE PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
12/10/2022 00:00,13/10/2022 00:00,BRING CENTRE BALLYBOGGAN ROAD,3.1,CENTRAL,53.3757932,-6.2977186
01/07/2022 00:00,13/10/2022 00:00,BRING CENTRE BALLYBOGGAN ROAD,3.1,CENTRAL,53.3757932,-6.2977186
27/07/2022 00:00,14/10/2022 00:00,Ballyboggan Rd,3.1,CENTRAL,53.3757932,-6.2977186
28/07/2022 00:00,14/10/2022 00:00,Priorswood S.C.,3.1,NORTH CENTRAL,53.4033593,-6.2072081
28/07/2022 00:00,14/10/2022 00:00,Tonlegee Rd,3.1,NORTH CENTRAL,53.3907807,-6.1833268
28/07/2022 00:00,14/10/2022 00:00,Kylemore Park,3.1,SOUTH CENTRAL,53.3355498,-6.3516223
29/07/2022 00:00,14/10/2022 00:00,"Priorswood S,C.",3.1,NORTH CENTRAL,53.3962379,-6.194003899999999
29/07/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
29/07/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
30/07/2022 00:00,14/10/2022 00:00,Ballyboggan Rd,3.1,CENTRAL,53.3757932,-6.2977186
30/07/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
30/07/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
02/07/2022 00:00,14/10/2022 00:00,tonlegee road,3.1,NORTH CENTRAL,53.3907807,-6.1833268
31/07/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
31/07/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
01/08/2022 00:00,14/10/2022 00:00,Tonlegee Rd,3.1,NORTH CENTRAL,53.3907807,-6.1833268
02/07/2022 00:00,14/10/2022 00:00,tonlegee road,3.1,NORTH CENTRAL,53.3907807,-6.1833268
10/08/2022 00:00,14/10/2022 00:00,Priorswood S.C.,3.1,NORTH CENTRAL,53.4033593,-6.2072081
09/08/2022 00:00,14/10/2022 00:00,Priorswood S.C.,3.1,NORTH CENTRAL,53.4033593,-6.2072081
02/07/2022 00:00,14/10/2022 00:00,priorswood shopping centre,3.1,NORTH CENTRAL,53.4033593,-6.2072081
02/07/2022 00:00,14/10/2022 00:00,ballymun library,3.1,NORTH WEST,53.390409,-6.2651894
03/07/2022 00:00,14/10/2022 00:00,tonlegee road,3.1,NORTH CENTRAL,53.3907807,-6.1833268
03/07/2022 00:00,14/10/2022 00:00,TONLEGEE ROAD,3.1,NORTH CENTRAL,53.3907807,-6.1833268
01/08/2022 00:00,14/10/2022 00:00,BRING CENTRE MARROWBONE LANE,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
04/07/2022 00:00,14/10/2022 00:00,BALLYBOGGAN ROAD,3.1,CENTRAL,53.3757932,-6.2977186
02/08/2022 00:00,14/10/2022 00:00,BRING CENTRE PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
05/07/2022 00:00,14/10/2022 00:00,PRIORSWOOD SC,3.1,NORTH CENTRAL,53.4033593,-6.2072081
05/07/2022 00:00,14/10/2022 00:00,tesco ballyfermot,3.1,SOUTH CENTRAL,53.3416958,-6.3531507
02/08/2022 00:00,14/10/2022 00:00,CHERRY ORCHARD AVENUE,3.1,SOUTH CENTRAL,53.3366877,-6.3691273
03/08/2022 00:00,14/10/2022 00:00,MARROWBONE LANE,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
10/08/2022 00:00,14/10/2022 00:00,Priorswood S.C.,3.1,NORTH CENTRAL,53.4033593,-6.2072081
13/10/2022 00:00,14/10/2022 00:00,tesco ballyfermot,3.1,SOUTH CENTRAL,53.3416958,-6.3531507
10/08/2022 00:00,14/10/2022 00:00,Priorswood S.c.,3.1,NORTH CENTRAL,53.4033593,-6.2072081
03/08/2022 00:00,14/10/2022 00:00,BALLYMUN ROAD @ SHANGAN ROAD,3.1,NORTH WEST,53.3950282,-6.2611037
10/08/2022 00:00,14/10/2022 00:00,Priorswood S.C.,3.1,NORTH CENTRAL,53.4033593,-6.2072081
03/08/2022 00:00,14/10/2022 00:00,BRING CENTRE MARROWBONE LANE,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
06/08/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
07/07/2022 00:00,14/10/2022 00:00,ballyboggan raod,3.1,CENTRAL,53.3757932,-6.2977186
07/08/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
03/08/2022 00:00,14/10/2022 00:00,BRING CENTRE PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
06/08/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
14/08/2022 00:00,14/10/2022 00:00,Newtown Park,3.1,NORTH CENTRAL,53.2876329,-6.1784049
04/08/2022 00:00,14/10/2022 00:00,BRING CENTRE TONLEGEE ROAD,3.1,NORTH CENTRAL,53.3907807,-6.1833268
01/08/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
17/07/2022 00:00,14/10/2022 00:00,priorswood shopping centre,3.1,NORTH CENTRAL,53.4033593,-6.2072081
01/08/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
04/08/2022 00:00,14/10/2022 00:00,BRING CENTRE PRIORSWOOD SHOPPING CENTRE,3.1,NORTH CENTRAL,53.4033593,-6.2072081
01/08/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
17/07/2022 00:00,14/10/2022 00:00,priorswood sc,3.1,NORTH CENTRAL,53.4033593,-6.2072081
05/08/2022 00:00,14/10/2022 00:00,JAME'S WALK RIALTO,3.1,SOUTH CENTRAL,53.3382773,-6.2929234
01/08/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
19/07/2022 00:00,14/10/2022 00:00,priorswood,3.1,NORTH CENTRAL,53.3962379,-6.194003899999999
05/08/2022 00:00,14/10/2022 00:00,MARROWBONE LANE,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
01/08/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
01/08/2022 00:00,14/10/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
06/08/2022 00:00,14/10/2022 00:00,BRING CENTRE TONLEGEE ROAD,3.1,NORTH CENTRAL,53.3907807,-6.1833268
21/07/2022 00:00,14/10/2022 00:00,tonlegee road,3.1,NORTH CENTRAL,53.3907807,-6.1833268
24/07/2022 00:00,14/10/2022 00:00,ballyfermot SC,3.1,SOUTH CENTRAL,53.3422507,-6.353559799999999
07/08/2022 00:00,14/10/2022 00:00,CASTLE MARKET,3.1,SOUTH EAST,53.3423151,-6.262572
25/07/2022 00:00,14/10/2022 00:00,priorswood sc,3.1,NORTH CENTRAL,53.4033593,-6.2072081
07/08/2022 00:00,14/10/2022 00:00,SYCAMORE STREET,3.1,SOUTH EAST,53.3448366,-6.2657928
25/07/2022 00:00,14/10/2022 00:00,priorswood sc,3.1,NORTH CENTRAL,53.4033593,-6.2072081
26/07/2022 00:00,14/10/2022 00:00,priorswood sc,3.1,NORTH CENTRAL,53.4033593,-6.2072081
12/07/2022 00:00,14/10/2022 00:00,tonlegee road,3.1,NORTH CENTRAL,53.3907807,-6.1833268
08/08/2022 00:00,14/10/2022 00:00,LOWER GRAFTON STREET,3.1,SOUTH EAST,53.3416362,-6.2601859
13/07/2022 00:00,14/10/2022 00:00,tonlegee road,3.1,NORTH CENTRAL,53.3907807,-6.1833268
14/07/2022 00:00,14/10/2022 00:00,ballyboggan road,3.1,CENTRAL,53.3757932,-6.2977186
16/07/2022 00:00,18/10/2022 00:00,tonlegee road,3.1,NORTH CENTRAL,53.3907807,-6.1833268
05/10/2022 00:00,20/10/2022 00:00,"St. Anne's Park, Sybil Hill",3.1,NORTH CENTRAL,53.3718307,-6.179344599999999
08/08/2022 00:00,25/10/2022 00:00,Dame Street,3.1,SOUTH EAST,53.344183,-6.2648142
08/08/2022 00:00,25/10/2022 00:00,Anne Lane South,3.1,SOUTH EAST,53.2810955,-6.4345836
08/08/2022 00:00,25/10/2022 00:00,Blessington Street,3.1,CENTRAL,53.3566748,-6.2676094
09/08/2022 00:00,25/10/2022 00:00,South Earl Street,3.1,SOUTH CENTRAL,53.341519,-6.2801836
10/08/2022 00:00,25/10/2022 00:00,Fade Street,3.1,SOUTH EAST,53.3421779,-6.2646787
10/08/2022 00:00,25/10/2022 00:00,Asdills Row,3.1,SOUTH EAST,53.3460427,-6.2625312
10/08/2022 00:00,25/10/2022 00:00,East Essex Street,3.1,SOUTH EAST,53.3451338,-6.2659764
10/08/2022 00:00,25/10/2022 00:00,Cecelia Street,3.1,SOUTH EAST,53.3450245,-6.2637723
10/08/2022 00:00,25/10/2022 00:00,Anglesea Street,3.1,SOUTH EAST,53.3449221,-6.2618442
10/08/2022 00:00,25/10/2022 00:00,Capel Street,3.1,CENTRAL,53.3484666,-6.2687446
11/08/2022 00:00,25/10/2022 00:00,Dame Lane,3.1,SOUTH EAST,53.3438789,-6.2637512
11/08/2022 00:00,25/10/2022 00:00,Blessington Street,3.1,CENTRAL,53.3566748,-6.2676094
11/08/2022 00:00,25/10/2022 00:00,O'Connell Avenue,3.1,CENTRAL,53.3583133,-6.2703379
12/08/2022 00:00,25/10/2022 00:00,Berkeley Road,3.1,CENTRAL,53.359332,-6.2697803
12/08/2022 00:00,25/10/2022 00:00,Marrowbone lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
10/08/2022 00:00,25/10/2022 00:00,Sackville Place,3.1,CENTRAL,53.3490368,-6.2586573
10/08/2022 00:00,25/10/2022 00:00,East Essex Street,3.1,SOUTH EAST,53.3451338,-6.2659764
01/09/2022 00:00,28/10/2022 00:00,MEATH STREET,3.1,SOUTH CENTRAL,53.341312,-6.2786353
01/09/2022 00:00,28/10/2022 00:00,EMMET ROAD,3.1,SOUTH CENTRAL,53.3404189,-6.3146313
01/09/2022 00:00,28/10/2022 00:00,STEPHENS GREEN,3.1,SOUTH EAST,53.3369532,-6.259999
01/09/2022 00:00,28/10/2022 00:00,DRURY STREET,3.1,SOUTH EAST,53.3422411,-6.2633802
02/09/2022 00:00,28/10/2022 00:00,BOLTON STREET,3.1,CENTRAL,53.3520347,-6.2691519
05/09/2022 00:00,28/10/2022 00:00,ASH GROVE,3.1,SOUTH CENTRAL,53.3401061,-6.277522
05/09/2022 00:00,28/10/2022 00:00,SOUTH RICHMOND STREET,3.1,SOUTH CENTRAL,53.3312704,-6.2645588
05/09/2022 00:00,28/10/2022 00:00,GARDINER PLACE,3.1,CENTRAL,53.3562845,-6.2600328
27/10/2022 00:00,28/10/2022 00:00,RUTLAND PLACE,3.1,CENTRAL,53.3542202,-6.261675
07/09/2022 00:00,28/10/2022 00:00,ANNES LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
07/09/2022 00:00,28/10/2022 00:00,SOUTH RICHMOND STREET,3.1,SOUTH EAST,53.3312704,-6.2645588
07/09/2022 00:00,28/10/2022 00:00,THOMAS STREET,3.1,SOUTH CENTRAL,53.3430729,-6.2804465
09/09/2022 00:00,27/10/2022 00:00,LOWER KIMMAGE ROAD,3.1,SOUTH EAST,53.3188203,-6.2913325
09/09/2022 00:00,28/10/2022 00:00,STEPHENS GREEN,3.1,SOUTH EAST,53.3369532,-6.259999
10/08/2022 00:00,28/10/2022 00:00,Ballyboggan Rd,3.1,CENTRAL,53.3757932,-6.2977186
09/09/2022 00:00,28/10/2022 00:00,NASSAU STREET,3.1,SOUTH EAST,53.342694,-6.2568068
10/08/2022 00:00,28/10/2022 00:00,Ballyboggan Rd,3.1,CENTRAL,53.3757932,-6.2977186
09/09/2022 00:00,28/10/2022 00:00,O'CONNELL STREET,3.1,SOUTH EAST,53.3511781,-6.260969
10/08/2022 00:00,28/10/2022 00:00,Ballyboggan Rd,3.1,CENTRAL,53.3757932,-6.2977186
10/09/2022 00:00,28/10/2022 00:00,ANNES LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
12/08/2022 00:00,28/10/2022 00:00,Ballyboggan Rd,3.1,CENTRAL,53.3757932,-6.2977186
11/09/2022 00:00,28/10/2022 00:00,CECILIA STREET,3.1,SOUTH EAST,53.3450245,-6.2637723
14/08/2022 00:00,27/10/2022 00:00,Ballyboggan Rd,3.1,CENTRAL,53.3757932,-6.2977186
11/09/2022 00:00,28/10/2022 00:00,D'OLIER STREET,3.1,SOUTH EAST,53.3465224,-6.2582514
20/08/2022 00:00,28/10/2022 00:00,Ballyboggan Rd,3.1,CENTRAL,53.3757932,-6.2977186
12/09/2022 00:00,28/10/2022 00:00,NORTH EARL STREET,3.1,SOUTH EAST,53.3499751,-6.2590723
12/09/2022 00:00,28/10/2022 00:00,O'CONNELL STREET,3.1,SOUTH EAST,53.3511781,-6.260969
17/08/2022 00:00,28/10/2022 00:00,Ballyboggan Rd,3.1,CENTRAL,53.3757932,-6.2977186
13/09/2022 00:00,28/10/2022 00:00,ANNES LANE,3.1,SOUTH EAST,53.3407303,-6.2597942
13/09/2022 00:00,28/10/2022 00:00,NORTH EARL STREET,3.1,SOUTH EAST,53.3499751,-6.2590723
13/09/2022 00:00,28/10/2022 00:00,CECILIA STREET,3.1,SOUTH EAST,53.3450245,-6.2637723
17/08/2022 00:00,28/10/2022 00:00,Ballyboggan Rd,3.1,CENTRAL,53.3757932,-6.2977186
14/09/2022 00:00,27/10/2022 00:00,MEATH PLACE,3.1,SOUTH CENTRAL,53.3409985,-6.2798206
14/09/2022 00:00,28/10/2022 00:00,DAVITT ROAD,3.1,SOUTH CENTRAL,53.3353589,-6.3175234
31/08/2022 00:00,28/10/2022 00:00,Priorswood S.C.,3.1,NORTH CENTRAL,53.4033593,-6.2072081
30/08/2022 00:00,28/10/2022 00:00,Priorswood S.C.,3.1,NORTH CENTRAL,53.4033593,-6.2072081
29/08/2022 00:00,28/10/2022 00:00,Priorswood S.C.,3.1,NORTH CENTRAL,53.4033593,-6.2072081
12/09/2022 00:00,28/10/2022 00:00,GOLD STONE COURT APTS,3.1,SOUTH EAST,53.32664459999999,-6.291081699999999
29/08/2022 00:00,28/10/2022 00:00,Ballyboggan Road,3.1,CENTRAL,53.3757932,-6.2977186
08/08/2022 00:00,01/11/2022 00:00,James' Walk,3.1,SOUTH CENTRAL,53.3382773,-6.2929234
20/07/2022 00:00,01/11/2022 00:00,Meath Street,3.1,SOUTH CENTRAL,53.341312,-6.2786353
21/07/2022 00:00,01/11/2022 00:00,JAMES STREET,3.1,SOUTH CENTRAL,53.3431735,-6.29026
24/07/2022 00:00,01/11/2022 00:00,James Walk,3.1,SOUTH CENTRAL,53.3382773,-6.2929234
27/07/2022 00:00,03/11/2022 00:00,Le Fanu Road,3.1,SOUTH CENTRAL,53.3401337,-6.3558349
27/07/2022 00:00,03/11/2022 00:00,Davitt Road,6.1,SOUTH CENTRAL,53.3353589,-6.3175234
14/08/2022 00:00,03/11/2022 00:00,Marrowbone Lane Bring Banks,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
14/08/2022 00:00,03/11/2022 00:00,Marrowbone Lane Bring Banks,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
15/08/2022 00:00,03/11/2022 00:00,Old Finglas Road,3.1,NORTH WEST,53.377929,-6.2787017
15/08/2022 00:00,03/11/2022 00:00,BEDFORD ROW,3.1,SOUTH EAST,53.346049,-6.2618115
16/08/2022 00:00,03/11/2022 00:00,Tonglegee Road Bring Banks,27.0,NORTH WEST,53.3907807,-6.1833268
16/08/2022 00:00,03/11/2022 00:00,RUTLAND PLACE,3.1,CENTRAL,53.3542202,-6.261675
21/08/2022 00:00,03/11/2022 00:00,Kylemore Road Amenity Centre ,27.0,SOUTH CENTRAL,53.338943,-6.3480398
21/08/2022 00:00,03/11/2022 00:00,ASTON QUAY,3.1,SOUTH EAST,53.34658,-6.26067
21/08/2022 00:00,03/11/2022 00:00,East Essex Street,3.1,SOUTH EAST,53.3451338,-6.2659764
21/08/2022 00:00,03/11/2022 00:00,Cecilia Street,3.1,SOUTH EAST,53.3450245,-6.2637723
21/08/2022 00:00,03/11/2022 00:00,Sycamore Street,3.1,SOUTH EAST,53.3448366,-6.2657928
21/08/2022 00:00,03/11/2022 00:00,DAME COURT,3.1,SOUTH EAST,53.3438789,-6.2637512
21/08/2022 00:00,03/11/2022 00:00,Marrowbone Lane,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
27/08/2022 00:00,03/11/2022 00:00,COPE STREET,3.1,SOUTH EAST,53.3449105,-6.2627193
27/08/2022 00:00,08/11/2022 00:00,Sycamore Street,3.1,SOUTH EAST,53.3448366,-6.2657928
27/08/2022 00:00,08/11/2022 00:00,Annes Lane,3.1,SOUTH EAST,53.3407303,-6.2597942
27/08/2022 00:00,08/11/2022 00:00,Sycamore Street,3.1,SOUTH EAST,53.3448366,-6.2657928
27/08/2022 00:00,08/11/2022 00:00,Crown Alley,3.1,SOUTH EAST,53.3452716,-6.2627911
28/08/2022 00:00,08/11/2022 00:00,Annes Lane,3.1,SOUTH EAST,53.3407303,-6.2597942
28/08/2022 00:00,08/11/2022 00:00,East Essex Street,3.1,SOUTH EAST,53.3451338,-6.2659764
28/08/2022 00:00,08/11/2022 00:00,Sycamore Street,3.1,SOUTH EAST,53.3448366,-6.2657928
28/08/2022 00:00,08/11/2022 00:00,Anglesea Street,3.1,SOUTH EAST,53.3449221,-6.2618442
02/11/2022 00:00,10/11/2022 00:00,Collins Ave. onto Swords Road,3.1,NORTH CENTRAL,53.3787282,-6.2315159
29/10/2022 00:00,10/11/2022 00:00,Outside Grangegorman Bring Centre,3.1,CENTRAL,53.3553418,-6.2779526
28/08/2022 00:00,10/11/2022 00:00,Drury Street,3.1,SOUTH EAST,53.3422411,-6.2633802
28/08/2022 00:00,10/11/2022 00:00,Dame Street,3.1,SOUTH EAST,53.344183,-6.2648142
28/08/2022 00:00,10/11/2022 00:00,East Essex Street,3.1,SOUTH EAST,53.3451338,-6.2659764
04/11/2022 00:00,12/11/2022 00:00,NEWTOWN AVENUE,3.1,NORTH CENTRAL,53.3960971,-6.1931274
28/08/2022 00:00,12/11/2022 00:00,Fade Street,3.1,SOUTH EAST,53.3421779,-6.2646787
29/08/2022 00:00,14/11/2022 00:00,Charlotte Way,3.1,SOUTH EAST,53.3336813,-6.2642446
29/08/2022 00:00,12/11/2022 00:00,Lower Grafton Street,3.1,SOUTH EAST,53.3416362,-6.2601859
29/08/2022 00:00,12/11/2022 00:00,Tyrconnell Road,3.1,SOUTH CENTRAL,53.3372483,-6.3244177
29/08/2022 00:00,12/11/2022 00:00,Francis Street,3.1,SOUTH CENTRAL,53.3411288,-6.2746639
30/08/2022 00:00,12/11/2022 00:00,Annes Lane,3.1,SOUTH EAST,53.3407303,-6.2597942
30/08/2022 00:00,12/11/2022 00:00,Annes Lane,3.1,SOUTH EAST,53.3407303,-6.2597942
30/08/2022 00:00,12/11/2022 00:00,FADE STREET,3.1,SOUTH EAST,53.3421779,-6.2646787
30/08/2022 00:00,15/11/2022 00:00,Frances Street,3.1,SOUTH CENTRAL,53.3411288,-6.2746639
30/08/2022 00:00,15/11/2022 00:00,Parnell Street,3.1,CENTRAL,53.3518295,-6.2629046
30/08/2022 00:00,15/11/2022 00:00,RUTLAND PLACE,3.1,CENTRAL,53.3542202,-6.261675
30/08/2022 00:00,15/11/2022 00:00,Gardiner Place,3.3,CENTRAL,53.3562845,-6.2600328
31/08/2022 00:00,15/11/2022 00:00,Hill Street,3.1,CENTRAL,53.3549274,-6.2597093
31/08/2022 00:00,15/11/2022 00:00,Hill Street,3.1,CENTRAL,53.3549274,-6.2597093
31/08/2022 00:00,15/11/2022 00:00,Long Lane,3.1,SOUTH EAST,53.3360994,-6.2710792
31/08/2022 00:00,17/11/2022 00:00,Anne's Lane,3.1,SOUTH EAST,53.3407303,-6.2597942
09/11/2022 00:00,17/11/2022 00:00,Donore Avenue,3.1,SOUTH CENTRAL,53.3336061,-6.2830705
17/08/2022 00:00,17/11/2022 00:00,Priorswood S.C Bring Banks,27.0,NORTH CENTRAL,53.3962379,-6.194003899999999
17/08/2022 00:00,19/11/2022 00:00,Rutland Place,3.1,CENTRAL,53.3542202,-6.261675
24/08/2022 00:00,19/11/2022 00:00,Berkley Road,3.1,CENTRAL,53.359332,-6.2697803
24/08/2022 00:00,19/11/2022 00:00,Royal Canal Bank,3.1,CENTRAL,53.3592404,-6.2718054
24/08/2022 00:00,19/11/2022 00:00,Berkeley Street,3.1,CENTRAL,53.3573781,-6.268367
22/08/2022 00:00,19/11/2022 00:00,Nelson Street,3.1,CENTRAL,53.3577907,-6.2675611
25/08/2022 00:00,19/11/2022 00:00,North King Street,3.1,CENTRAL,53.34992,-6.2759712
25/08/2022 00:00,22/11/2022 00:00,Blessington Street,3.1,CENTRAL,53.3566748,-6.2676094
26/08/2022 00:00,22/11/2022 00:00,North King Street,3.3,CENTRAL,53.34992,-6.2759712
29/08/2022 00:00,23/11/2022 00:00,Tonglegee Road Bring Banks,3.1,NORTH CENTRAL,53.3907807,-6.1833268
16/08/2022 00:00,23/11/2022 00:00,Rutland Place,3.1,CENTRAL,53.3542202,-6.261675
16/08/2022 00:00,23/11/2022 00:00,Rutland Place,3.1,CENTRAL,53.3542202,-6.261675
17/08/2022 00:00,23/11/2022 00:00,JUNCTION EMMET STREETAND FITZGIBBON STREET,3.1,CENTRAL,53.35835549999999,-6.254646
16/08/2022 00:00,23/11/2022 00:00,Rutland Place,3.1,CENTRAL,53.3542202,-6.261675
30/08/2022 00:00,23/11/2022 00:00,Marrowbone Lane Bring Banks,3.1,SOUTH CENTRAL,53.3400529,-6.2855372
